% Model:              new_trap_efield_far.mph
% Version:            COMSOL 5.0.0.243
% Date:               Dec 2 2019, 12:55
% Dimension:          3
% Nodes:              1001
% Expressions:        1
% Description:        Electric field, z component
% Length unit:        m
% x                       y                        z                        es.Ez (V/m)
-8.673617379884035E-19    6.938893903907228E-18    -0.010701298701298968    -0.20243208855871014
-8.673617379884035E-19    6.938893903907228E-18    -0.010675324675324942    -0.20416202580585288
-8.673617379884035E-19    6.938893903907228E-18    -0.010649350649350915    -0.20684097301025783
-8.673617379884035E-19    6.938893903907228E-18    -0.010623376623376889    -0.2091413106871719
-8.673617379884035E-19    6.938893903907228E-18    -0.010597402597402862    -0.21144164836408708
-8.673617379884035E-19    6.938893903907228E-18    -0.010571428571428836    -0.2137419860410012
-8.673617379884035E-19    6.938893903907228E-18    -0.010545454545454809    -0.21604232371791537
-8.673617379884035E-19    6.938893903907228E-18    -0.010519480519480782    -0.2183426613948298
-8.673617379884035E-19    6.938893903907228E-18    -0.010493506493506756    -0.22064299907174492
-8.673617379884035E-19    6.938893903907228E-18    -0.010467532467532731    -0.22337874184453665
-8.673617379884035E-19    6.938893903907228E-18    -0.010441558441558705    -0.22549441640056175
-8.673617379884035E-19    6.938893903907228E-18    -0.010415584415584678    -0.22799392952044104
-8.673617379884035E-19    6.938893903907228E-18    -0.010389610389610652    -0.230493442640321
-8.673617379884035E-19    6.938893903907228E-18    -0.010363636363636625    -0.2329929557601993
-8.673617379884035E-19    6.938893903907228E-18    -0.010337662337662598    -0.23549246888007863
-8.673617379884035E-19    6.938893903907228E-18    -0.010311688311688572    -0.2379919819999582
-8.673617379884035E-19    6.938893903907228E-18    -0.010285714285714545    -0.2404914951198374
-8.673617379884035E-19    6.938893903907228E-18    -0.01025974025974052     -0.24337170486570758
-8.673617379884035E-19    6.938893903907228E-18    -0.010233766233766494    -0.24638306645079622
-8.673617379884035E-19    6.938893903907228E-18    -0.010207792207792468    -0.2493944280358859
-8.673617379884035E-19    6.938893903907228E-18    -0.010181818181818441    -0.25240578962097454
-8.673617379884035E-19    6.938893903907228E-18    -0.010155844155844414    -0.2554171512060654
-8.673617379884035E-19    6.938893903907228E-18    -0.010129870129870388    -0.25842851279115403
-8.673617379884035E-19    6.938893903907228E-18    -0.010103896103896361    -0.2614011642555728
-8.673617379884035E-19    6.938893903907228E-18    -0.010077922077922335    -0.26430228388935356
-8.673617379884035E-19    6.938893903907228E-18    -0.010051948051948308    -0.26757271371532776
-8.673617379884035E-19    6.938893903907228E-18    -0.010025974025974282    -0.2708431435413006
-8.673617379884035E-19    6.938893903907228E-18    -0.010000000000000255    -0.2741135733672737
-8.673617379884035E-19    6.938893903907228E-18    -0.00997402597402623     -0.27738400319324563
-8.673617379884035E-19    6.938893903907228E-18    -0.009948051948052204    -0.28065443301921833
-8.673617379884035E-19    6.938893903907228E-18    -0.009922077922078176    -0.28392486284519247
-8.673617379884035E-19    6.938893903907228E-18    -0.00989610389610415     -0.2881021180770029
-8.673617379884035E-19    6.938893903907228E-18    -0.009870129870130124    -0.291769616508178
-8.673617379884035E-19    6.938893903907228E-18    -0.009844155844156096    -0.2954371149393521
-8.673617379884035E-19    6.938893903907228E-18    -0.009818181818182071    -0.2991046133705271
-8.673617379884035E-19    6.938893903907228E-18    -0.009792207792208046    -0.30277211180169966
-8.673617379884035E-19    6.938893903907228E-18    -0.00976623376623402     -0.3064396102328748
-8.673617379884035E-19    6.938893903907228E-18    -0.009740259740259992    -0.3101020916251644
-8.673617379884035E-19    6.938893903907228E-18    -0.009714285714285967    -0.3144446441948068
-8.673617379884035E-19    6.938893903907228E-18    -0.00968831168831194     -0.3187639064420241
-8.673617379884035E-19    6.938893903907228E-18    -0.009662337662337912    -0.32308316868923714
-8.673617379884035E-19    6.938893903907228E-18    -0.009636363636363887    -0.32740243093645194
-8.673617379884035E-19    6.938893903907228E-18    -0.00961038961038986     -0.33172169318366573
-8.673617379884035E-19    6.938893903907228E-18    -0.009584415584415834    -0.3360409554308792
-8.673617379884035E-19    6.938893903907228E-18    -0.009558441558441808    -0.34036021767809455
-8.673617379884035E-19    6.938893903907228E-18    -0.009532467532467781    -0.3446794799253095
-8.673617379884035E-19    6.938893903907228E-18    -0.009506493506493756    -0.35035914140807184
-8.673617379884035E-19    6.938893903907228E-18    -0.009480519480519728    -0.35417018377834963
-8.673617379884035E-19    6.938893903907228E-18    -0.009454545454545703    -0.3592808759721363
-8.673617379884035E-19    6.938893903907228E-18    -0.009428571428571677    -0.364391568165923
-8.673617379884035E-19    6.938893903907228E-18    -0.009402597402597648    -0.3695022603597113
-8.673617379884035E-19    6.938893903907228E-18    -0.009376623376623622    -0.3746129525534987
-8.673617379884035E-19    6.938893903907228E-18    -0.009350649350649597    -0.37972364474728504
-8.673617379884035E-19    6.938893903907228E-18    -0.009324675324675569    -0.3848343369410725
-8.673617379884035E-19    6.938893903907228E-18    -0.009298701298701542    -0.3911786192442239
-8.673617379884035E-19    6.938893903907228E-18    -0.009272727272727519    -0.3969136713602337
-8.673617379884035E-19    6.938893903907228E-18    -0.00924675324675349     -0.40175379323813476
-8.673617379884035E-19    6.938893903907228E-18    -0.009220779220779464    -0.4074700881332929
-8.673617379884035E-19    6.938893903907228E-18    -0.00919480519480544     -0.4131863830284501
-8.673617379884035E-19    6.938893903907228E-18    -0.009168831168831411    -0.4189026779236082
-8.673617379884035E-19    6.938893903907228E-18    -0.009142857142857385    -0.4246189728187666
-8.673617379884035E-19    6.938893903907228E-18    -0.009116883116883358    -0.43033526771392544
-8.673617379884035E-19    6.938893903907228E-18    -0.009090909090909333    -0.4360515626090829
-8.673617379884035E-19    6.938893903907228E-18    -0.009064935064935307    -0.4416646990652233
-8.673617379884035E-19    6.938893903907228E-18    -0.00903896103896128     -0.449031516424705
-8.673617379884035E-19    6.938893903907228E-18    -0.009012987012987255    -0.4563983337841869
-8.673617379884035E-19    6.938893903907228E-18    -0.008987012987013229    -0.4637651511436693
-8.673617379884035E-19    6.938893903907228E-18    -0.0089610389610392      -0.4711319685031532
-8.673617379884035E-19    6.938893903907228E-18    -0.008935064935065174    -0.47863235252070213
-8.673617379884035E-19    6.938893903907228E-18    -0.00890909090909115     -0.4857561893830682
-8.673617379884035E-19    6.938893903907228E-18    -0.008883116883117121    -0.49288002624543514
-8.673617379884035E-19    6.938893903907228E-18    -0.008857142857143094    -0.5000038631078029
-8.673617379884035E-19    6.938893903907228E-18    -0.008831168831169071    -0.5071276999701695
-8.673617379884035E-19    6.938893903907228E-18    -0.008805194805195041    -0.5142515368325337
-8.673617379884035E-19    6.938893903907228E-18    -0.008779220779221017    -0.5233280589418061
-8.673617379884035E-19    6.938893903907228E-18    -0.00875324675324699     -0.5308502528930275
-8.673617379884035E-19    6.938893903907228E-18    -0.008727272727272964    -0.5387686755976548
-8.673617379884035E-19    6.938893903907228E-18    -0.008701298701298937    -0.5471950203978502
-8.673617379884035E-19    6.938893903907228E-18    -0.00867532467532491     -0.5556213651980437
-8.673617379884035E-19    6.938893903907228E-18    -0.008649350649350884    -0.5640477099982404
-8.673617379884035E-19    6.938893903907228E-18    -0.008623376623376859    -0.5696780506751211
-8.673617379884035E-19    6.938893903907228E-18    -0.00859740259740283     -0.5797634071659732
-8.673617379884035E-19    6.938893903907228E-18    -0.008571428571428806    -0.5898487636568237
-8.673617379884035E-19    6.938893903907228E-18    -0.00854545454545478     -0.5999341201476753
-8.673617379884035E-19    6.938893903907228E-18    -0.008519480519480753    -0.6100194766385251
-8.673617379884035E-19    6.938893903907228E-18    -0.008493506493506726    -0.6201048331293774
-8.673617379884035E-19    6.938893903907228E-18    -0.0084675324675327      -0.6301901896202278
-8.673617379884035E-19    6.938893903907228E-18    -0.008441558441558673    -0.6402755461110785
-8.673617379884035E-19    6.938893903907228E-18    -0.008415584415584647    -0.6503609026019292
-8.673617379884035E-19    6.938893903907228E-18    -0.008389610389610624    -0.6604462590927778
-8.673617379884035E-19    6.938893903907228E-18    -0.008363636363636594    -0.6705316155836307
-8.673617379884035E-19    6.938893903907228E-18    -0.008337662337662567    -0.680616972074481
-8.673617379884035E-19    6.938893903907228E-18    -0.008311688311688542    -0.6894434843740569
-8.673617379884035E-19    6.938893903907228E-18    -0.008285714285714516    -0.7076532381799647
-8.673617379884035E-19    6.938893903907228E-18    -0.00825974025974049     -0.7181808846287716
-8.673617379884035E-19    6.938893903907228E-18    -0.008233766233766463    -0.7249861786014895
-8.673617379884035E-19    6.938893903907228E-18    -0.008207792207792436    -0.738530256830229
-8.673617379884035E-19    6.938893903907228E-18    -0.00818181818181841     -0.7525068440342715
-8.673617379884035E-19    6.938893903907228E-18    -0.008155844155844383    -0.7657426100673899
-8.673617379884035E-19    6.938893903907228E-18    -0.008129870129870357    -0.7789783761005054
-8.673617379884035E-19    6.938893903907228E-18    -0.008103896103896332    -0.7922141421336206
-8.673617379884035E-19    6.938893903907228E-18    -0.008077922077922305    -0.8054499081667373
-8.673617379884035E-19    6.938893903907228E-18    -0.008051948051948279    -0.8186856741998532
-8.673617379884035E-19    6.938893903907228E-18    -0.008025974025974252    -0.8319214402329678
-8.673617379884035E-19    6.938893903907228E-18    -0.008000000000000226    -0.8441862555979778
-8.673617379884035E-19    6.938893903907228E-18    -0.007974025974026197    -0.8568680026356835
-8.673617379884035E-19    6.938893903907228E-18    -0.007948051948052173    -0.8695497496733924
-8.673617379884035E-19    6.938893903907228E-18    -0.007922077922078146    -0.8933661734882447
-8.673617379884035E-19    6.938893903907228E-18    -0.00789610389610412     -0.9020588205321962
-8.673617379884035E-19    6.938893903907228E-18    -0.007870129870130093    -0.9190878667856758
-8.673617379884035E-19    6.938893903907228E-18    -0.007844155844156066    -0.9361169130391587
-8.673617379884035E-19    6.938893903907228E-18    -0.007818181818182042    -0.9531459592926366
-8.673617379884035E-19    6.938893903907228E-18    -0.007792207792208015    -0.9724695799780487
-8.673617379884035E-19    6.938893903907228E-18    -0.007766233766233989    -0.9892385932111165
-8.673617379884035E-19    6.938893903907228E-18    -0.007740259740259962    -1.005871314679291
-8.673617379884035E-19    6.938893903907228E-18    -0.0077142857142859355   -1.0225040361474675
-8.673617379884035E-19    6.938893903907228E-18    -0.007688311688311909    -1.0391367576156423
-8.673617379884035E-19    6.938893903907228E-18    -0.007662337662337883    -1.0557694790838161
-8.673617379884035E-19    6.938893903907228E-18    -0.007636363636363857    -1.0724022005519878
-8.673617379884035E-19    6.938893903907228E-18    -0.0076103896103898285   -1.0890349220201645
-8.673617379884035E-19    6.938893903907228E-18    -0.0075844155844158045   -1.1060653401472726
-8.673617379884035E-19    6.938893903907228E-18    -0.007558441558441778    -1.1290432280957163
-8.673617379884035E-19    6.938893903907228E-18    -0.00753246753246775     -1.1520211160441631
-8.673617379884035E-19    6.938893903907228E-18    -0.007506493506493725    -1.1749990039926026
-8.673617379884035E-19    6.938893903907228E-18    -0.007480519480519698    -1.1979768919410454
-8.673617379884035E-19    6.938893903907228E-18    -0.00745454545454567     -1.2193286098105605
-8.673617379884035E-19    6.938893903907228E-18    -0.007428571428571646    -1.2409345969086925
-8.673617379884035E-19    6.938893903907228E-18    -0.00740259740259762     -1.2625405840068304
-8.673617379884035E-19    6.938893903907228E-18    -0.007376623376623591    -1.2841465711049547
-8.673617379884035E-19    6.938893903907228E-18    -0.007350649350649566    -1.310450378530068
-8.673617379884035E-19    6.938893903907228E-18    -0.007324675324675541    -1.3364171081867964
-8.673617379884035E-19    6.938893903907228E-18    -0.007298701298701513    -1.359936832715623
-8.673617379884035E-19    6.938893903907228E-18    -0.007272727272727486    -1.38345655724445
-8.673617379884035E-19    6.938893903907228E-18    -0.007246753246753461    -1.4019089261943787
-8.673617379884035E-19    6.938893903907228E-18    -0.007220779220779435    -1.430021538712344
-8.673617379884035E-19    6.938893903907228E-18    -0.007194805194805409    -1.4581341512303143
-8.673617379884035E-19    6.938893903907228E-18    -0.00716883116883138     -1.4862467637482766
-8.673617379884035E-19    6.938893903907228E-18    -0.007142857142857356    -1.5143593762662348
-8.673617379884035E-19    6.938893903907228E-18    -0.00711688311688333     -1.5424719887841967
-8.673617379884035E-19    6.938893903907228E-18    -0.007090909090909302    -1.5705846013021585
-8.673617379884035E-19    6.938893903907228E-18    -0.007064935064935277    -1.598447989288156
-8.673617379884035E-19    6.938893903907228E-18    -0.007038961038961251    -1.6409821211101212
-8.673617379884035E-19    6.938893903907228E-18    -0.0070129870129872224   -1.6626445468609052
-8.673617379884035E-19    6.938893903907228E-18    -0.006987012987013196    -1.6936094648522175
-8.673617379884035E-19    6.938893903907228E-18    -0.006961038961039172    -1.726993493114085
-8.673617379884035E-19    6.938893903907228E-18    -0.006935064935065143    -1.7603775213759607
-8.673617379884035E-19    6.938893903907228E-18    -0.006909090909091117    -1.7937615496378274
-8.673617379884035E-19    6.938893903907228E-18    -0.006883116883117093    -1.8271455778996926
-8.673617379884035E-19    6.938893903907228E-18    -0.006857142857143065    -1.8605296061615637
-8.673617379884035E-19    6.938893903907228E-18    -0.006831168831169038    -1.8939136344234306
-8.673617379884035E-19    6.938893903907228E-18    -0.006805194805195014    -1.9272976626853007
-8.673617379884035E-19    6.938893903907228E-18    -0.006779220779220985    -1.9606816909471725
-8.673617379884035E-19    6.938893903907228E-18    -0.006753246753246959    -1.9940657192090372
-8.673617379884035E-19    6.938893903907228E-18    -0.006727272727272932    -2.037192112759356
-8.673617379884035E-19    6.938893903907228E-18    -0.006701298701298906    -2.081023618112611
-8.673617379884035E-19    6.938893903907228E-18    -0.00667532467532488     -2.1248551234658573
-8.673617379884035E-19    6.938893903907228E-18    -0.0066493506493508535   -2.1647904053320612
-8.673617379884035E-19    6.938893903907228E-18    -0.00662337662337683     -2.2079746121794397
-8.673617379884035E-19    6.938893903907228E-18    -0.006597402597402803    -2.251158819026823
-8.673617379884035E-19    6.938893903907228E-18    -0.006571428571428775    -2.294343025874209
-8.673617379884035E-19    6.938893903907228E-18    -0.006545454545454748    -2.3375272327215972
-8.673617379884035E-19    6.938893903907228E-18    -0.0065194805194807234   -2.3807114395689783
-8.673617379884035E-19    6.938893903907228E-18    -0.006493506493506695    -2.4131177191307245
-8.673617379884035E-19    6.938893903907228E-18    -0.0064675324675326695   -2.4773438687519524
-8.673617379884035E-19    6.938893903907228E-18    -0.006441558441558645    -2.520426088719928
-8.673617379884035E-19    6.938893903907228E-18    -0.006415584415584617    -2.571901289071924
-8.673617379884035E-19    6.938893903907228E-18    -0.006389610389610591    -2.623376489423914
-8.673617379884035E-19    6.938893903907228E-18    -0.006363636363636564    -2.674851689775907
-8.673617379884035E-19    6.938893903907228E-18    -0.006337662337662538    -2.726326890127896
-8.673617379884035E-19    6.938893903907228E-18    -0.006311688311688511    -2.777802090479892
-8.673617379884035E-19    6.938893903907228E-18    -0.006285714285714485    -2.829277290831879
-8.673617379884035E-19    6.938893903907228E-18    -0.006259740259740458    -2.880752491183868
-8.673617379884035E-19    6.938893903907228E-18    -0.0062337662337664315   -2.932227691535857
-8.673617379884035E-19    6.938893903907228E-18    -0.006207792207792406    -2.997402915055426
-8.673617379884035E-19    6.938893903907228E-18    -0.006181818181818379    -3.0555616356685724
-8.673617379884035E-19    6.938893903907228E-18    -0.006155844155844353    -3.1213403354519684
-8.673617379884035E-19    6.938893903907228E-18    -0.006129870129870327    -3.1837655139906698
-8.673617379884035E-19    6.938893903907228E-18    -0.0061038961038963006   -3.2461906925293693
-8.673617379884035E-19    6.938893903907228E-18    -0.006077922077922276    -3.3086158710680715
-8.673617379884035E-19    6.938893903907228E-18    -0.0060519480519482475   -3.3710410496067693
-8.673617379884035E-19    6.938893903907228E-18    -0.006025974025974219    -3.4288309566803328
-8.673617379884035E-19    6.938893903907228E-18    -0.006000000000000197    -3.4979682795592932
-8.673617379884035E-19    6.938893903907228E-18    -0.005974025974026169    -3.5753738697345705
-8.673617379884035E-19    6.938893903907228E-18    -0.005948051948052143    -3.6470623978460868
-8.673617379884035E-19    6.938893903907228E-18    -0.0059220779220781165   -3.718750925957579
-8.673617379884035E-19    6.938893903907228E-18    -0.00589610389610409     -3.790439454069098
-8.673617379884035E-19    6.938893903907228E-18    -0.0058701298701300635   -3.8537954153915184
-8.673617379884035E-19    6.938893903907228E-18    -0.005844155844156037    -3.9339545405838505
-8.673617379884035E-19    6.938893903907228E-18    -0.00581818181818201     -4.014113665776198
-8.673617379884035E-19    6.938893903907228E-18    -0.005792207792207984    -4.094272790968536
-8.673617379884035E-19    6.938893903907228E-18    -0.005766233766233957    -4.174431916160876
-8.673617379884035E-19    6.938893903907228E-18    -0.005740259740259932    -4.254591041353207
-8.673617379884035E-19    6.938893903907228E-18    -0.005714285714285905    -4.341979290947265
-8.673617379884035E-19    6.938893903907228E-18    -0.0056883116883118786   -4.422918835798098
-8.673617379884035E-19    6.938893903907228E-18    -0.005662337662337853    -4.503858380648885
-8.673617379884035E-19    6.938893903907228E-18    -0.005636363636363826    -4.584797925499709
-8.673617379884035E-19    6.938893903907228E-18    -0.0056103896103898      -4.656373309445396
-8.673617379884035E-19    6.938893903907228E-18    -0.0055844155844157715   -4.75649000283282
-8.673617379884035E-19    6.938893903907228E-18    -0.005558441558441747    -4.856606696220198
-8.673617379884035E-19    6.938893903907228E-18    -0.005532467532467721    -4.956723389607601
-8.673617379884035E-19    6.938893903907228E-18    -0.005506493506493692    -5.056840082995016
-8.673617379884035E-19    6.938893903907228E-18    -0.005480519480519669    -5.161234554576112
-8.673617379884035E-19    6.938893903907228E-18    -0.005454545454545642    -5.261518685811293
-8.673617379884035E-19    6.938893903907228E-18    -0.005428571428571613    -5.359471812583286
-8.673617379884035E-19    6.938893903907228E-18    -0.005402597402597589    -5.461931672758035
-8.673617379884035E-19    6.938893903907228E-18    -0.005376623376623563    -5.564391532932794
-8.673617379884035E-19    6.938893903907228E-18    -0.005350649350649536    -5.666067259770376
-8.673617379884035E-19    6.938893903907228E-18    -0.00532467532467551     -5.765910457908463
-8.673617379884035E-19    6.938893903907228E-18    -0.005298701298701483    -5.86575365604655
-8.673617379884035E-19    6.938893903907228E-18    -0.005272727272727457    -5.965596854184646
-8.673617379884035E-19    6.938893903907228E-18    -0.005246753246753431    -6.097819140933876
-8.673617379884035E-19    6.938893903907228E-18    -0.005220779220779404    -6.200976962507818
-8.673617379884035E-19    6.938893903907228E-18    -0.005194805194805379    -6.320545664017682
-8.673617379884035E-19    6.938893903907228E-18    -0.005168831168831351    -6.440114365527566
-8.673617379884035E-19    6.938893903907228E-18    -0.005142857142857324    -6.559683067037443
-8.673617379884035E-19    6.938893903907228E-18    -0.005116883116883299    -6.67925176854731
-8.673617379884035E-19    6.938893903907228E-18    -0.0050909090909092725   -6.798820470057197
-8.673617379884035E-19    6.938893903907228E-18    -0.005064935064935245    -6.918389171567085
-8.673617379884035E-19    6.938893903907228E-18    -0.00503896103896122     -7.037957873076935
-8.673617379884035E-19    6.938893903907228E-18    -0.005012987012987194    -7.157526574586799
-8.673617379884035E-19    6.938893903907228E-18    -0.0049870129870131655   -7.296730520050499
-8.673617379884035E-19    6.938893903907228E-18    -0.004961038961039139    -7.432558361251694
-8.673617379884035E-19    6.938893903907228E-18    -0.004935064935065115    -7.5548550019397815
-8.673617379884035E-19    6.938893903907228E-18    -0.004909090909091087    -7.697048318570072
-8.673617379884035E-19    6.938893903907228E-18    -0.004883116883117062    -7.839241635200375
-8.673617379884035E-19    6.938893903907228E-18    -0.004857142857143035    -7.981434951830678
-8.673617379884035E-19    6.938893903907228E-18    -0.004831168831169007    -8.123628268460994
-8.673617379884035E-19    6.938893903907228E-18    -0.004805194805194983    -8.26582158509127
-8.673617379884035E-19    6.938893903907228E-18    -0.004779220779220955    -8.408014901721591
