% Model:              new_trap_efield_far.mph
% Version:            COMSOL 5.0.0.243
% Date:               Dec 2 2019, 13:07
% Dimension:          3
% Nodes:              1001
% Expressions:        1
% Description:        Electric field, z component
% Length unit:        m
% x                       y                        z                        es.Ez (V/m)
-8.673617379884035E-19    6.938893903907228E-18    -0.011350649350649627    2.652379306711964
-8.673617379884035E-19    6.938893903907228E-18    -0.0113246753246756      2.672517242551976
-8.673617379884035E-19    6.938893903907228E-18    -0.011298701298701575    2.6916293794467947
-8.673617379884035E-19    6.938893903907228E-18    -0.011272727272727547    2.7114841299369346
-8.673617379884035E-19    6.938893903907228E-18    -0.01124675324675352     2.731338880427984
-8.673617379884035E-19    6.938893903907228E-18    -0.011220779220779496    2.7511936309185216
-8.673617379884035E-19    6.938893903907228E-18    -0.011194805194805469    2.771048381412676
-8.673617379884035E-19    6.938893903907228E-18    -0.011168831168831442    2.7909031319023825
-8.673617379884035E-19    6.938893903907228E-18    -0.011142857142857416    2.826132543734502
-8.673617379884035E-19    6.938893903907228E-18    -0.01111688311688339     2.851706524346355
-8.673617379884035E-19    6.938893903907228E-18    -0.011090909090909363    2.877280504962073
-8.673617379884035E-19    6.938893903907228E-18    -0.011064935064935336    2.9028544855768814
-8.673617379884035E-19    6.938893903907228E-18    -0.01103896103896131     2.9053683744782575
-8.673617379884035E-19    6.938893903907228E-18    -0.011012987012987283    2.941747632442002
-8.673617379884035E-19    6.938893903907228E-18    -0.010987012987013257    2.9719624871165706
-8.673617379884035E-19    6.938893903907228E-18    -0.010961038961039232    3.0021773417927307
-8.673617379884035E-19    6.938893903907228E-18    -0.010935064935065205    3.0323921964663896
-8.673617379884035E-19    6.938893903907228E-18    -0.010909090909091179    3.0626070511430044
-8.673617379884035E-19    6.938893903907228E-18    -0.010883116883117152    3.092821905816095
-8.673617379884035E-19    6.938893903907228E-18    -0.010857142857143126    3.1230367604920275
-8.673617379884035E-19    6.938893903907228E-18    -0.0108311688311691      3.153251615167619
-8.673617379884035E-19    6.938893903907228E-18    -0.010805194805195073    3.1834664698425286
-8.673617379884035E-19    6.938893903907228E-18    -0.010779220779221048    3.210547786599591
-8.673617379884035E-19    6.938893903907228E-18    -0.01075324675324702     3.238592456509423
-8.673617379884035E-19    6.938893903907228E-18    -0.010727272727272995    3.2666371264186864
-8.673617379884035E-19    6.938893903907228E-18    -0.010701298701298968    3.294681796327268
-8.673617379884035E-19    6.938893903907228E-18    -0.010675324675324942    3.3227264662357925
-8.673617379884035E-19    6.938893903907228E-18    -0.010649350649350915    3.36609656044908
-8.673617379884035E-19    6.938893903907228E-18    -0.010623376623376889    3.403346441297799
-8.673617379884035E-19    6.938893903907228E-18    -0.010597402597402862    3.4405963221440174
-8.673617379884035E-19    6.938893903907228E-18    -0.010571428571428836    3.477846202993078
-8.673617379884035E-19    6.938893903907228E-18    -0.010545454545454809    3.5150960838412857
-8.673617379884035E-19    6.938893903907228E-18    -0.010519480519480782    3.552345964688925
-8.673617379884035E-19    6.938893903907228E-18    -0.010493506493506756    3.5895958455355412
-8.673617379884035E-19    6.938893903907228E-18    -0.010467532467532731    3.633852153750013
-8.673617379884035E-19    6.938893903907228E-18    -0.010441558441558705    3.6681155495331836
-8.673617379884035E-19    6.938893903907228E-18    -0.010415584415584678    3.7085751520960457
-8.673617379884035E-19    6.938893903907228E-18    -0.010389610389610652    3.7490347546579983
-8.673617379884035E-19    6.938893903907228E-18    -0.010363636363636625    3.789494357222452
-8.673617379884035E-19    6.938893903907228E-18    -0.010337662337662598    3.8299539597848593
-8.673617379884035E-19    6.938893903907228E-18    -0.010311688311688572    3.8704135623462435
-8.673617379884035E-19    6.938893903907228E-18    -0.010285714285714545    3.910873164909276
-8.673617379884035E-19    6.938893903907228E-18    -0.01025974025974052     3.957450076941484
-8.673617379884035E-19    6.938893903907228E-18    -0.010233766233766494    4.006141448909318
-8.673617379884035E-19    6.938893903907228E-18    -0.010207792207792468    4.054832820875049
-8.673617379884035E-19    6.938893903907228E-18    -0.010181818181818441    4.1035241928431105
-8.673617379884035E-19    6.938893903907228E-18    -0.010155844155844414    4.1522155648081025
-8.673617379884035E-19    6.938893903907228E-18    -0.010129870129870388    4.200906936775709
-8.673617379884035E-19    6.938893903907228E-18    -0.010103896103896361    4.248973602265551
-8.673617379884035E-19    6.938893903907228E-18    -0.010077922077922335    4.295873098608894
-8.673617379884035E-19    6.938893903907228E-18    -0.010051948051948308    4.348730556709427
-8.673617379884035E-19    6.938893903907228E-18    -0.010025974025974282    4.401588014812376
-8.673617379884035E-19    6.938893903907228E-18    -0.010000000000000255    4.4544454729145855
-8.673617379884035E-19    6.938893903907228E-18    -0.00997402597402623     4.507302931017335
-8.673617379884035E-19    6.938893903907228E-18    -0.009948051948052204    4.560160389121194
-8.673617379884035E-19    6.938893903907228E-18    -0.009922077922078176    4.613017847221386
-8.673617379884035E-19    6.938893903907228E-18    -0.00989610389610415     4.680387992597389
-8.673617379884035E-19    6.938893903907228E-18    -0.009870129870130124    4.73961016071371
-8.673617379884035E-19    6.938893903907228E-18    -0.009844155844156096    4.7988323288308266
-8.673617379884035E-19    6.938893903907228E-18    -0.009818181818182071    4.858054496944675
-8.673617379884035E-19    6.938893903907228E-18    -0.009792207792208046    4.917276665063355
-8.673617379884035E-19    6.938893903907228E-18    -0.00976623376623402     4.976498833177629
-8.673617379884035E-19    6.938893903907228E-18    -0.009740259740259992    5.035640520046684
-8.673617379884035E-19    6.938893903907228E-18    -0.009714285714285967    5.105668715913907
-8.673617379884035E-19    6.938893903907228E-18    -0.00968831168831194     5.175324470550095
-8.673617379884035E-19    6.938893903907228E-18    -0.009662337662337912    5.244980225190375
-8.673617379884035E-19    6.938893903907228E-18    -0.009636363636363887    5.314635979829802
-8.673617379884035E-19    6.938893903907228E-18    -0.00961038961038986     5.384291734469315
-8.673617379884035E-19    6.938893903907228E-18    -0.009584415584415834    5.453947489109453
-8.673617379884035E-19    6.938893903907228E-18    -0.009558441558441808    5.523603243747573
-8.673617379884035E-19    6.938893903907228E-18    -0.009532467532467781    5.59325899838575
-8.673617379884035E-19    6.938893903907228E-18    -0.009506493506493756    5.684614251506559
-8.673617379884035E-19    6.938893903907228E-18    -0.009480519480519728    5.746171894525219
-8.673617379884035E-19    6.938893903907228E-18    -0.009454545454545703    5.8284601929401845
-8.673617379884035E-19    6.938893903907228E-18    -0.009428571428571677    5.910748491355292
-8.673617379884035E-19    6.938893903907228E-18    -0.009402597402597648    5.993036789766961
-8.673617379884035E-19    6.938893903907228E-18    -0.009376623376623622    6.075325088180989
-8.673617379884035E-19    6.938893903907228E-18    -0.009350649350649597    6.157613386594221
-8.673617379884035E-19    6.938893903907228E-18    -0.009324675324675569    6.239901685008135
-8.673617379884035E-19    6.938893903907228E-18    -0.009298701298701542    6.341788337369735
-8.673617379884035E-19    6.938893903907228E-18    -0.009272727272727519    6.4340161030652325
-8.673617379884035E-19    6.938893903907228E-18    -0.00924675324675349     6.511984129622988
-8.673617379884035E-19    6.938893903907228E-18    -0.009220779220779464    6.60391959939534
-8.673617379884035E-19    6.938893903907228E-18    -0.00919480519480544     6.695855069168601
-8.673617379884035E-19    6.938893903907228E-18    -0.009168831168831411    6.787790538942659
-8.673617379884035E-19    6.938893903907228E-18    -0.009142857142857385    6.879726008714073
-8.673617379884035E-19    6.938893903907228E-18    -0.009116883116883358    6.971661478488841
-8.673617379884035E-19    6.938893903907228E-18    -0.009090909090909333    7.063596948261306
-8.673617379884035E-19    6.938893903907228E-18    -0.009064935064935307    7.153970352518165
-8.673617379884035E-19    6.938893903907228E-18    -0.00903896103896128     7.2720652039398175
-8.673617379884035E-19    6.938893903907228E-18    -0.009012987012987255    7.390160055361051
-8.673617379884035E-19    6.938893903907228E-18    -0.008987012987013229    7.508254906781804
-8.673617379884035E-19    6.938893903907228E-18    -0.0089610389610392      7.6263497582002735
-8.673617379884035E-19    6.938893903907228E-18    -0.008935064935065174    7.746523956718647
-8.673617379884035E-19    6.938893903907228E-18    -0.00890909090909115     7.860780121368407
-8.673617379884035E-19    6.938893903907228E-18    -0.008883116883117121    7.97503628601919
-8.673617379884035E-19    6.938893903907228E-18    -0.008857142857143094    8.089292450668836
-8.673617379884035E-19    6.938893903907228E-18    -0.008831168831169071    8.203548615318255
-8.673617379884035E-19    6.938893903907228E-18    -0.008805194805195041    8.317804779971553
-8.673617379884035E-19    6.938893903907228E-18    -0.008779220779221017    8.462862079113393
-8.673617379884035E-19    6.938893903907228E-18    -0.00875324675324699     8.583444675951341
-8.673617379884035E-19    6.938893903907228E-18    -0.008727272727272964    8.710157220128622
-8.673617379884035E-19    6.938893903907228E-18    -0.008701298701298937    8.84502534774083
-8.673617379884035E-19    6.938893903907228E-18    -0.00867532467532491     8.979893475355311
-8.673617379884035E-19    6.938893903907228E-18    -0.008649350649350884    9.114761602969566
-8.673617379884035E-19    6.938893903907228E-18    -0.008623376623376859    9.205689907402757
-8.673617379884035E-19    6.938893903907228E-18    -0.00859740259740283     9.366533468136595
-8.673617379884035E-19    6.938893903907228E-18    -0.008571428571428806    9.527377028868614
-8.673617379884035E-19    6.938893903907228E-18    -0.00854545454545478     9.688220589600576
-8.673617379884035E-19    6.938893903907228E-18    -0.008519480519480753    9.849064150333504
-8.673617379884035E-19    6.938893903907228E-18    -0.008493506493506726    10.009907711065352
-8.673617379884035E-19    6.938893903907228E-18    -0.0084675324675327      10.170751271797144
-8.673617379884035E-19    6.938893903907228E-18    -0.008441558441558673    10.331594832530755
-8.673617379884035E-19    6.938893903907228E-18    -0.008415584415584647    10.49243839326391
-8.673617379884035E-19    6.938893903907228E-18    -0.008389610389610624    10.653281953995702
-8.673617379884035E-19    6.938893903907228E-18    -0.008363636363636594    10.814125514728403
-8.673617379884035E-19    6.938893903907228E-18    -0.008337662337662567    10.974969075461559
-8.673617379884035E-19    6.938893903907228E-18    -0.008311688311688542    11.116115317260437
-8.673617379884035E-19    6.938893903907228E-18    -0.008285714285714516    11.403918870775215
-8.673617379884035E-19    6.938893903907228E-18    -0.00825974025974049     11.57178302351565
-8.673617379884035E-19    6.938893903907228E-18    -0.008233766233766463    11.681494271304473
-8.673617379884035E-19    6.938893903907228E-18    -0.008207792207792436    11.896185719355344
-8.673617379884035E-19    6.938893903907228E-18    -0.00818181818181841     12.117621906918657
-8.673617379884035E-19    6.938893903907228E-18    -0.008155844155844383    12.327512747053333
-8.673617379884035E-19    6.938893903907228E-18    -0.008129870129870357    12.537403587187555
-8.673617379884035E-19    6.938893903907228E-18    -0.008103896103896332    12.747294427323595
-8.673617379884035E-19    6.938893903907228E-18    -0.008077922077922305    12.957185267459067
-8.673617379884035E-19    6.938893903907228E-18    -0.008051948051948279    13.167076107595278
-8.673617379884035E-19    6.938893903907228E-18    -0.008025974025974252    13.376966947732342
-8.673617379884035E-19    6.938893903907228E-18    -0.008000000000000226    13.57191476800367
-8.673617379884035E-19    6.938893903907228E-18    -0.007974025974026197    13.773230406093276
-8.673617379884035E-19    6.938893903907228E-18    -0.007948051948052173    13.97454604418158
-8.673617379884035E-19    6.938893903907228E-18    -0.007922077922078146    14.347001839474387
-8.673617379884035E-19    6.938893903907228E-18    -0.00789610389610412     14.487839342573523
-8.673617379884035E-19    6.938893903907228E-18    -0.007870129870130093    14.756035501997985
-8.673617379884035E-19    6.938893903907228E-18    -0.007844155844156066    15.024231661423983
-8.673617379884035E-19    6.938893903907228E-18    -0.007818181818182042    15.29242782084657
-8.673617379884035E-19    6.938893903907228E-18    -0.007792207792208015    15.595230189706967
-8.673617379884035E-19    6.938893903907228E-18    -0.007766233766233989    15.859579529535438
-8.673617379884035E-19    6.938893903907228E-18    -0.007740259740259962    16.121800200803193
-8.673617379884035E-19    6.938893903907228E-18    -0.0077142857142859355   16.38402087207055
-8.673617379884035E-19    6.938893903907228E-18    -0.007688311688311909    16.64624154333842
-8.673617379884035E-19    6.938893903907228E-18    -0.007662337662337883    16.90846221460697
-8.673617379884035E-19    6.938893903907228E-18    -0.007636363636363857    17.17068288587484
-8.673617379884035E-19    6.938893903907228E-18    -0.0076103896103898285   17.43290355714396
-8.673617379884035E-19    6.938893903907228E-18    -0.0075844155844158045   17.70194752898533
-8.673617379884035E-19    6.938893903907228E-18    -0.007558441558441778    18.060120191162696
-8.673617379884035E-19    6.938893903907228E-18    -0.00753246753246775     18.4182928533412
-8.673617379884035E-19    6.938893903907228E-18    -0.007506493506493725    18.776465515521522
-8.673617379884035E-19    6.938893903907228E-18    -0.007480519480519698    19.13463817770048
-8.673617379884035E-19    6.938893903907228E-18    -0.00745454545454567     19.4684628548123
-8.673617379884035E-19    6.938893903907228E-18    -0.007428571428571646    19.80595320064947
-8.673617379884035E-19    6.938893903907228E-18    -0.00740259740259762     20.143443546482786
-8.673617379884035E-19    6.938893903907228E-18    -0.007376623376623591    20.480933892323264
-8.673617379884035E-19    6.938893903907228E-18    -0.007350649350649566    20.888815033114497
-8.673617379884035E-19    6.938893903907228E-18    -0.007324675324675541    21.291496526055198
-8.673617379884035E-19    6.938893903907228E-18    -0.007298701298701513    21.657796465654883
-8.673617379884035E-19    6.938893903907228E-18    -0.007272727272727486    22.024096405252294
-8.673617379884035E-19    6.938893903907228E-18    -0.007246753246753461    22.31454566809225
-8.673617379884035E-19    6.938893903907228E-18    -0.007220779220779435    22.748761071379022
-8.673617379884035E-19    6.938893903907228E-18    -0.007194805194805409    23.182976474663292
-8.673617379884035E-19    6.938893903907228E-18    -0.00716883116883138     23.617191877950518
-8.673617379884035E-19    6.938893903907228E-18    -0.007142857142857356    24.051407281234788
-8.673617379884035E-19    6.938893903907228E-18    -0.00711688311688333     24.485622684520422
-8.673617379884035E-19    6.938893903907228E-18    -0.007090909090909302    24.919838087807875
-8.673617379884035E-19    6.938893903907228E-18    -0.007064935064935277    25.350557109210513
-8.673617379884035E-19    6.938893903907228E-18    -0.007038961038961251    25.993238936053558
-8.673617379884035E-19    6.938893903907228E-18    -0.0070129870129872224   26.331645493497263
-8.673617379884035E-19    6.938893903907228E-18    -0.006987012987013196    26.808283964937118
-8.673617379884035E-19    6.938893903907228E-18    -0.006961038961039172    27.31875523930603
-8.673617379884035E-19    6.938893903907228E-18    -0.006935064935065143    27.829226513675962
-8.673617379884035E-19    6.938893903907228E-18    -0.006909090909091117    28.339697788047147
-8.673617379884035E-19    6.938893903907228E-18    -0.006883116883117093    28.850169062417464
-8.673617379884035E-19    6.938893903907228E-18    -0.006857142857143065    29.36064033678872
-8.673617379884035E-19    6.938893903907228E-18    -0.006831168831169038    29.871111611159222
-8.673617379884035E-19    6.938893903907228E-18    -0.006805194805195014    30.381582885529042
-8.673617379884035E-19    6.938893903907228E-18    -0.006779220779220985    30.89205415989909
-8.673617379884035E-19    6.938893903907228E-18    -0.006753246753246959    31.40252543427323
-8.673617379884035E-19    6.938893903907228E-18    -0.006727272727272932    32.053778695121025
-8.673617379884035E-19    6.938893903907228E-18    -0.006701298701298906    32.71136866710276
-8.673617379884035E-19    6.938893903907228E-18    -0.00667532467532488     33.36895863908575
-8.673617379884035E-19    6.938893903907228E-18    -0.0066493506493508535   33.96986424529541
-8.673617379884035E-19    6.938893903907228E-18    -0.00662337662337683     34.617773913766996
-8.673617379884035E-19    6.938893903907228E-18    -0.006597402597402803    35.26568358224222
-8.673617379884035E-19    6.938893903907228E-18    -0.006571428571428775    35.91359325071625
-8.673617379884035E-19    6.938893903907228E-18    -0.006545454545454748    36.56150291918948
-8.673617379884035E-19    6.938893903907228E-18    -0.0065194805194807234   37.20941258766288
-8.673617379884035E-19    6.938893903907228E-18    -0.006493506493506695    37.71325575782225
-8.673617379884035E-19    6.938893903907228E-18    -0.0064675324675326695   38.64138613587329
-8.673617379884035E-19    6.938893903907228E-18    -0.006441558441558645    39.29169537377015
-8.673617379884035E-19    6.938893903907228E-18    -0.006415584415584617    40.05172181178318
-8.673617379884035E-19    6.938893903907228E-18    -0.006389610389610591    40.811748249794164
-8.673617379884035E-19    6.938893903907228E-18    -0.006363636363636564    41.571774687806936
-8.673617379884035E-19    6.938893903907228E-18    -0.006337662337662538    42.3318011258188
-8.673617379884035E-19    6.938893903907228E-18    -0.006311688311688511    43.09182756383109
-8.673617379884035E-19    6.938893903907228E-18    -0.006285714285714485    43.85185400184446
-8.673617379884035E-19    6.938893903907228E-18    -0.006259740259740458    44.61188043985635
-8.673617379884035E-19    6.938893903907228E-18    -0.0062337662337664315   45.37190687786824
-8.673617379884035E-19    6.938893903907228E-18    -0.006207792207792406    46.30830304880662
-8.673617379884035E-19    6.938893903907228E-18    -0.006181818181818379    47.155322197757
-8.673617379884035E-19    6.938893903907228E-18    -0.006155844155844353    48.097060639305255
-8.673617379884035E-19    6.938893903907228E-18    -0.006129870129870327    48.996069512294525
-8.673617379884035E-19    6.938893903907228E-18    -0.0061038961038963006   49.89507838528016
-8.673617379884035E-19    6.938893903907228E-18    -0.006077922077922276    50.794087258266984
-8.673617379884035E-19    6.938893903907228E-18    -0.0060519480519482475   51.69309613125597
-8.673617379884035E-19    6.938893903907228E-18    -0.006025974025974219    52.540636836372414
-8.673617379884035E-19    6.938893903907228E-18    -0.006000000000000197    53.52092426258832
-8.673617379884035E-19    6.938893903907228E-18    -0.005974025974026169    54.60037557084161
-8.673617379884035E-19    6.938893903907228E-18    -0.005948051948052143    55.60992989577426
-8.673617379884035E-19    6.938893903907228E-18    -0.0059220779220781165   56.619484220709865
-8.673617379884035E-19    6.938893903907228E-18    -0.00589610389610409     57.62903854564229
-8.673617379884035E-19    6.938893903907228E-18    -0.0058701298701300635   58.53627792846203
-8.673617379884035E-19    6.938893903907228E-18    -0.005844155844156037    59.6458244801446
-8.673617379884035E-19    6.938893903907228E-18    -0.00581818181818201     60.75537103182711
-8.673617379884035E-19    6.938893903907228E-18    -0.005792207792207984    61.86491758350974
-8.673617379884035E-19    6.938893903907228E-18    -0.005766233766233957    62.974464135192136
-8.673617379884035E-19    6.938893903907228E-18    -0.005740259740259932    64.0840106868759
-8.673617379884035E-19    6.938893903907228E-18    -0.005714285714285905    65.2515827021989
-8.673617379884035E-19    6.938893903907228E-18    -0.0056883116883118786   66.36647859453001
-8.673617379884035E-19    6.938893903907228E-18    -0.005662337662337853    67.48137448686066
-8.673617379884035E-19    6.938893903907228E-18    -0.005636363636363826    68.59627037919381
-8.673617379884035E-19    6.938893903907228E-18    -0.0056103896103898      69.64766712826895
-8.673617379884035E-19    6.938893903907228E-18    -0.0055844155844157715   70.94562347190731
-8.673617379884035E-19    6.938893903907228E-18    -0.005558441558441747    72.2435798155426
-8.673617379884035E-19    6.938893903907228E-18    -0.005532467532467721    73.54153615917846
-8.673617379884035E-19    6.938893903907228E-18    -0.005506493506493692    74.83949250281444
-8.673617379884035E-19    6.938893903907228E-18    -0.005480519480519669    76.15455680846298
-8.673617379884035E-19    6.938893903907228E-18    -0.005454545454545642    77.45555739666543
-8.673617379884035E-19    6.938893903907228E-18    -0.005428571428571613    78.70525922549325
-8.673617379884035E-19    6.938893903907228E-18    -0.005402597402597589    80.03083777817051
-8.673617379884035E-19    6.938893903907228E-18    -0.005376623376623563    81.35641633085174
-8.673617379884035E-19    6.938893903907228E-18    -0.005350649350649536    82.68626191768158
-8.673617379884035E-19    6.938893903907228E-18    -0.00532467532467551     83.99118427506198
-8.673617379884035E-19    6.938893903907228E-18    -0.005298701298701483    85.29610663244182
-8.673617379884035E-19    6.938893903907228E-18    -0.005272727272727457    86.60102898982365
-8.673617379884035E-19    6.938893903907228E-18    -0.005246753246753431    88.10096990421607
-8.673617379884035E-19    6.938893903907228E-18    -0.005220779220779404    89.4436630519022
-8.673617379884035E-19    6.938893903907228E-18    -0.005194805194805379    90.8760603383996
-8.673617379884035E-19    6.938893903907228E-18    -0.005168831168831351    92.30845762489564
-8.673617379884035E-19    6.938893903907228E-18    -0.005142857142857324    93.74085491139223
-8.673617379884035E-19    6.938893903907228E-18    -0.005116883116883299    95.17325219788711
-8.673617379884035E-19    6.938893903907228E-18    -0.0050909090909092725   96.6056494843848
-8.673617379884035E-19    6.938893903907228E-18    -0.005064935064935245    98.03804677087948
-8.673617379884035E-19    6.938893903907228E-18    -0.00503896103896122     99.47044405737643
-8.673617379884035E-19    6.938893903907228E-18    -0.005012987012987194    100.90284134387434
-8.673617379884035E-19    6.938893903907228E-18    -0.0049870129870131655   102.45329660211019
-8.673617379884035E-19    6.938893903907228E-18    -0.004961038961039139    103.95754901652708
-8.673617379884035E-19    6.938893903907228E-18    -0.004935064935065115    105.43046136990802
-8.673617379884035E-19    6.938893903907228E-18    -0.004909090909091087    106.92994826869756
-8.673617379884035E-19    6.938893903907228E-18    -0.004883116883117062    108.42943516748358
-8.673617379884035E-19    6.938893903907228E-18    -0.004857142857143035    109.92892206627062
-8.673617379884035E-19    6.938893903907228E-18    -0.004831168831169007    111.42840896505717
-8.673617379884035E-19    6.938893903907228E-18    -0.004805194805194983    112.92789586384549
-8.673617379884035E-19    6.938893903907228E-18    -0.004779220779220955    114.42738276263185
-8.673617379884035E-19    6.938893903907228E-18    -0.004753246753246931    115.9268696614181
-8.673617379884035E-19    6.938893903907228E-18    -0.004727272727272904    117.42635656020593
-8.673617379884035E-19    6.938893903907228E-18    -0.004701298701298875    118.92584345899286
-8.673617379884035E-19    6.938893903907228E-18    -0.004675324675324851    120.4047245733664
-8.673617379884035E-19    6.938893903907228E-18    -0.004649350649350825    122.03059805941848
-8.673617379884035E-19    6.938893903907228E-18    -0.004623376623376797    123.46276677216417
-8.673617379884035E-19    6.938893903907228E-18    -0.004597402597402773    124.894935484911
-8.673617379884035E-19    6.938893903907228E-18    -0.004571428571428745    126.32710419765817
-8.673617379884035E-19    6.938893903907228E-18    -0.004545454545454718    127.75927291040517
-8.673617379884035E-19    6.938893903907228E-18    -0.004519480519480691    129.19144162315183
-8.673617379884035E-19    6.938893903907228E-18    -0.0044935064935066665   130.62361033589778
-8.673617379884035E-19    6.938893903907228E-18    -0.004467532467532639    132.05577904864384
-8.673617379884035E-19    6.938893903907228E-18    -0.0044415584415586126   133.48794776139073
-8.673617379884035E-19    6.938893903907228E-18    -0.004415584415584588    134.92011647413742
-8.673617379884035E-19    6.938893903907228E-18    -0.0043896103896105595   136.35228518688373
-8.673617379884035E-19    6.938893903907228E-18    -0.004363636363636533    137.58297385964488
