5.442231480248781e-14, 2.6962440519342892e+29
6.098259227012046e-14, 1.998960040604872e+29
6.833367109577154e-14, 1.4076014543363298e+29
7.657087755046099e-14, 9.985065498626764e+28
8.58010289046288e-14, 7.083079710149435e+28
9.61438185978923e-14, 5.049213696760142e+28
1.077333683825531e-13, 3.643773745041271e+28
1.2071996756851598e-13, 2.642466341120273e+28
1.3527202192355874e-13, 1.9495032585049083e+28
1.5157823750161482e-13, 1.4560104598326182e+28
1.698500677182123e-13, 1.0741847839990041e+28
1.9032445540590193e-13, 8.042382626278423e+27
2.132669054077102e-13, 6.080667959601194e+27
2.3897492755295695e-13, 4.5861963150341184e+27
2.677818946627625e-13, 3.4931305389379413e+27
3.0006136561455176e-13, 2.6605840927614535e+27
3.3623192952555554e-13, 2.0615582202598726e+27
3.767626338730362e-13, 1.6052572108507896e+27
4.221790669412255e-13, 1.25918421747354e+27
4.730701734700862e-13, 9.828867998545767e+26
5.30095891888864e-13, 7.785902613922112e+26
5.939957121714818e-13, 6.137394230186725e+26
6.655982652890993e-13, 4.9217042570980296e+26
7.458320686125788e-13, 3.946817148423574e+26
8.357375666075536e-13, 3.172807365212088e+26
9.364806229616878e-13, 2.5318897268901632e+26
1.0493676391054605e-12, 2.0303751038262806e+26
1.1758624951782075e-12, 1.6523384393084874e+26
1.3176055331240869e-12, 1.3579461729099519e+26
1.4764348280842968e-12, 1.1160049083482658e+26
1.6544100239255873e-12, 9.262121558057916e+25
1.8538390419960953e-12, 7.975041152431821e+25
2.0773080094584696e-12, 6.7997753770930014e+25
2.3277147953006576e-12, 5.713009766050631e+25
2.608306588907853e-12, 4.823538815412418e+25
2.9227220085016515e-12, 4.1329278403607845e+25
3.2750382854941585e-12, 3.506622742923121e+25
3.669824136627757e-12, 2.9534161866448256e+25
4.11219900952811e-12, 2.568076339649428e+25
4.607899469946496e-12, 2.2330127789268166e+25
5.163353591578666e-12, 1.975290280158888e+25
5.7857643131215865e-12, 1.7559051647081975e+25
6.4832028435140515e-12, 1.5570622661929374e+25
7.264713326608228e-12, 1.3773543927013305e+25
8.140430122527724e-12, 1.224378875383941e+25
9.121709226576666e-12, 1.0804143419721358e+25
1.0221275529895177e-11, 9.675113913486424e+24
1.145338783148674e-11, 8.70667321983881e+24
1.2834023741437466e-11, 7.873699098169169e+24
1.4381086873088123e-11, 7.173002787891206e+24
1.6114639010956236e-11, 6.55071026419768e+24
1.805716026508293e-11, 6.071094828753624e+24
2.005518736235233e-11, 5.585345267262833e+24
2.2408776079691932e-11, 5.052036160364457e+24
2.5405986727773364e-11, 4.928610949551553e+24
2.846852316853425e-11, 4.635476638331062e+24
3.1900229661672406e-11, 4.3384424868960584e+24
3.5426208320567315e-11, 4.038321139661753e+24
3.9999634947229425e-11, 3.8010413731147525e+24
4.534965189402085e-11, 3.6087231486243556e+24
5.081627529225451e-11, 3.452170096383146e+24
5.694186673390233e-11, 3.321362568446554e+24
6.38058607895589e-11, 3.192883997528051e+24
7.149726738186905e-11, 3.153966760836133e+24
8.011582603570131e-11, 3.0103584079038447e+24
8.977329926612595e-11, 3.002983869276404e+24
1.0059492187640979e-10, 2.923046588768408e+24
1.1272102496002782e-10, 2.845237181433621e+24
1.2630885566619058e-10, 2.845237181433621e+24
1.415346163269897e-10, 2.845237181433621e+24
1.5859574938885533e-10, 2.845237181433621e+24
1.777134977785365e-10, 2.845237181433621e+24
1.9913577390555965e-10, 2.845237181433621e+24
2.231403745053942e-10, 2.845237181433621e+24
2.500385830123186e-10, 2.8243782505459015e+24
2.8017920617632014e-10, 2.702397043386839e+24
3.123330951780002e-10, 2.6957769242240355e+24
