2.8175485259496637e-11, 2.0735138880736053e+24
3.157186782349289e-11, 1.6627939720556726e+24
3.537766354984558e-11, 1.3236535154789225e+24
3.964222469329997e-11, 1.0511023033231687e+24
4.442085262131303e-11, 8.367213751693362e+23
4.97755149432343e-11, 6.628058432587822e+23
5.6013783913328024e-11, 5.4772349259008655e+23
6.291615950042483e-11, 4.428077921450646e+23
7.020036096216817e-11, 3.530629701748052e+23
7.847498607670393e-11, 2.844331696984661e+23
8.793466607745673e-11, 2.2748704628280043e+23
9.853465269297182e-11, 1.724203153678881e+23
1.1041240291709748e-10, 1.3960176014037178e+23
1.2372194334427301e-10, 1.1140174037372262e+23
1.386358675336209e-10, 8.859956760667917e+22
1.5534757414307484e-10, 7.4240275622434575e+22
1.7407377485689637e-10, 6.400963618074624e+22
1.9505730462853437e-10, 5.2734412695105415e+22
2.1857027068107698e-10, 4.376616420063596e+22
2.449175811004757e-10, 3.6145350954503314e+22
2.744408987791099e-10, 3.0368465360790493e+22
3.0752307198308907e-10, 2.5829694759846084e+22
3.4459309899736694e-10, 2.213152390105948e+22
3.861316912284844e-10, 1.9196824396503015e+22
4.3267750690535124e-10, 1.6692165077171e+22
4.848341362145622e-10, 1.4693389052278613e+22
5.432779284510904e-10, 1.290226861706327e+22
6.087667626841535e-10, 1.135730754944374e+22
6.821498756732726e-10, 1.007117889178589e+22
7.643788744795347e-10, 8.908816806792674e+21
8.565200765798372e-10, 8.196020518912889e+21
9.59768337506523e-10, 7.503357415375037e+21
1.0754625453244384e-9, 6.802168858814595e+21
1.2051029828725302e-9, 6.350700780386215e+21
1.3503707829175563e-9, 5.987654266524661e+21
1.513149728507688e-9, 5.785539151904584e+21
1.6955506812255112e-9, 5.495086314958066e+21
1.899938954117653e-9, 5.244880667672589e+21
2.128964984263753e-9, 5.055423314603826e+21
2.385598702736261e-9, 5.018361123017269e+21
2.6731680476487817e-9, 4.908796851476098e+21
2.99540211971702e-9, 4.766423112274978e+21
3.356479539958976e-9, 4.754746704820041e+21
3.761082636620265e-9, 4.754746704820041e+21
4.214458164002196e-9, 4.639544341714839e+21
4.7224853405735085e-9, 4.628178751866216e+21
5.291752088660683e-9, 4.722783862730021e+21
5.808196406459082e-9, 4.574972000235736e+21
6.6444223855463634e-9, 4.5493954057589023e+21
7.445366899199053e-9, 4.504979947199236e+21
8.342860379297017e-9, 4.504979947199236e+21
9.204570879579352e-9, 4.504979947199236e+21
