2.646600000000002338e-08,4.601699999999815680e+17
2.660433357792999242e-08,4.339786855531707520e+17
2.674339020349785097e-08,4.092780918235957760e+17
2.688317365595863510e-08,3.859833720479847040e+17
2.702368773432117187e-08,3.640145086528119040e+17
2.716493625745087809e-08,3.432960383932803200e+17
2.730692306417400158e-08,3.237567931363008000e+17
2.744965201338149850e-08,3.053296553973689600e+17
2.759312698413435666e-08,2.879513277913649600e+17
2.773735187576857460e-08,2.715621156055172800e+17
2.788233060800159662e-08,2.561057217474527040e+17
2.802806712103836392e-08,2.415290533642116800e+17
2.817456537567888782e-08,2.277820394678096000e+17
2.832182935342540930e-08,2.148174589409647040e+17
2.846986305659109061e-08,2.025907783320855680e+17
2.861867050840830637e-08,1.910599988824894720e+17
2.876825575313841379e-08,1.801855122602872320e+17
2.891862285618147320e-08,1.699299645053858880e+17
2.906977590418657079e-08,1.602581277183373120e+17
2.922171900516329941e-08,1.511367790521296000e+17
2.937445628859292166e-08,1.425345865914462560e+17
2.952799190554108821e-08,1.342339387533798400e+17
2.968233002877015897e-08,1.263073727732322560e+17
2.983747485285311907e-08,1.188488735787370080e+17
2.999343059428705816e-08,1.118308016452383200e+17
3.015020149160828415e-08,1.052271495726959680e+17
3.030779180550700352e-08,9.901344570810731200e+16
3.046620581894363947e-08,9.316666345903006400e+16
3.062544783726470339e-08,8.766513596220980800e+16
3.078552218832032729e-08,8.248847579104307200e+16
3.094643322258137270e-08,7.761749940435750400e+16
3.110818531325810797e-08,7.303415605649537600e+16
3.127078285641889210e-08,6.872146090530715200e+16
3.143423027110942114e-08,6.466343207015236000e+16
3.159853199947331124e-08,6.084503140659963200e+16
3.176369250687230454e-08,5.725210877848100000e+16
3.192971628200812943e-08,5.387134962062534400e+16
3.209660783704398360e-08,5.069022559809356000e+16
3.226437170772769793e-08,4.785654894272387200e+16
3.243301245351445697e-08,4.519127396199876800e+16
3.260253465769127314e-08,4.267443615193777600e+16
3.277294292750099759e-08,4.029776860057666400e+16
3.294424189426808478e-08,3.805346480510842400e+16
3.311643621352390038e-08,3.593415303032197200e+16
3.328953056513382258e-08,3.393287209508471600e+16
3.346352965342385362e-08,3.204304850735765200e+16
3.363843820730897839e-08,3.025847487261803600e+16
3.381426098042146346e-08,2.857328950479285200e+16
3.399100275123985091e-08,2.698195717271673600e+16
3.416866832321930878e-08,2.547925091887568400e+16
3.434726252492161753e-08,2.406023489072530400e+16
3.452679021014696968e-08,2.272024812817440400e+16
